Text,Level,A1,A2,B1,B2,C1,C2,Labels,Text Count
"However , this usage means that cheap handcuffs are used in times where steel ones would normally be unused for long times . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
Today twelve volumes including more than 4170 items and more than 4000 illustrations and photographs can be retrieved by the user . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"In Sweden , the phenomenon was booming by the mid and late 1980s . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The eyes of the mantis shrimp are mounted on mobile stalks and can move independently of each other . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"To date , one Class 01  5 registered locomotive has been preserved . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
This is a list of buildings currently under construction or proposed that are planned to reach 150 m in height . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
They differ from giraffes as their ossicones are from different bones . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
There are a wide range of giant-class stars and several subdivisions are commonly used to identify smaller groups of stars . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"This species probably lived near a freshwater lake , probably hunting for other small creatures that lived in the same habitat . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"The race for natural resources will be hard , the biocapacity of the world will be exploited more and more . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
The biological model of lust is different from love because it is more like hunger or thirst . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
The answer comes out the same both ways because addition is associative . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
Fold mountains occur when two plates collide . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
Geography as a discipline can be split broadly into two main subsidiary fields  human geography and physical geography . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
A similar tie-breaking rule is round half to odd . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
Bearded seals are about 2. 1 m to 2. 7 m in nose- to-tail length . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
The development of explosive artillery shells made the use of iron armor plate on warships necessary . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
Spelling was diagnosed with oral cancer in 2001 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
Rarely parasites can cause abscesses and this is more common in the developing world . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"This species stings in response to being stepped on or grabbed , but generally avoids conflict . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"Woven fabric is more elastic as well as more fluid in the bias direction , compared to the straight and cross grains . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
The common chimpanzee is listed on the IUCN Red List as an endangered species . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"The Gran Valira is a tributary to the Segre , which in turn is a tributary to the Ebro . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"Avant - garde represents a going against what is accepted as the norm , especially in culture . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"For 95 - 97  of cases , infection is resolved after one dose of metronidazole . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
"With such a large impact , debris was most likely scattered globally , but has since been worn away . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
The narrow coastal plain rises rapidly into several mountain ranges . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The first event on the para-alpine program is the downhill . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The towns which compound this department nowadays had different origin . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"As instrumentation has improved , distant objects can now be examined in more detail . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"No matter how advanced the semiconductor process or how fast the switching speed , this places a practical limit on how many instructions can be simultaneously dispatched . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
Zika virus can also spread by sexual transmission from infected men to their partners . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Because of the lack of predators even the bats spend most of their time on the ground . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
The reason that Specialized was based on Special English is related to their respective usage . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Originally the service had been provided by two -axle motor cars . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"Perspective drawings have a horizon line , which is often implied . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Convenience stores usually charge higher prices than conventional grocery stores or supermarkets . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"Both forms of cardamom are used to add flavor to both food and drink , as cooking spices and as a medicine . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
Bird eggs are a common food and one of the most versatile ingredients used in cooking . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"The fruit is usually eaten by cutting it in half , then scooping out the pulp with a spoon . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
All participants are timed or have a distance measured and this is their end result . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
"In some rhythm games , the screen will display an avatar who performs in response to the player 's button-presses . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Before the 21st century , the evolutionary history of the flying squirrel was often debated . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Grebes make their nest from plants found in the water . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
Additives are often added to rocket propellants to modify their burn properties . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
Bidatsu suffered from an unknown disease which afflicted him with sores . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
European perch lives in water which contains no salt or very little salt . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The Galapagos shark is circumtropical in distribution with a preference for waters surrounding oceanic islands . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Ringed seals eat a wide variety of small prey . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"American carrier aircraft had difficulty locating the target , despite the positions they had been given . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
During this period many design houses began to hire artists to sketch or paint designs for garments . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
The relationships between the queen and the breeding males may last for many years . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"Humans have managed to construct lighter than air vehicles that raise off the ground and fly , due to their floating in air and water . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
The Court ruled 7 - 2 that the death penalty is not always cruel and unusual punishment . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
The autism rights movement is sometimes controversial . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
"The magazine is published monthly , and additional map supplements are also included with subscriptions . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
The landscape is mostly made of meadows . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
"He was the 6th child in the family , though two of his siblings were from his father 's first marriage . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
Many different theories attempt to explain the nature and function of love . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"The Western Interior Seaway was a shallow sea , filled with abundant marine life . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Oxygen is very reactive and must be kept away from anything that can burn . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"Despite this increase in popularity , there are people who criticize the use of this dialect . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
The remarks generated controversy . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",5
Swine influenza virus is common throughout pig populations worldwide . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"For people who keep getting infections , taking antibiotics for a long time is helpful . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Some clinics function as a place for people with injuries or illnesses to come and be seen by a triage nurse or other health worker . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
"In lateral approximants , only the center of the tongue touches the roof of the mouth . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
People of all races have fought against segregation and discrimination in the United States . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"Margays are mainly nocturnal , but they do sometimes hunt during the day . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"So far , two nuclear weapons have been used in the course of warfare , both by the United States near the end of World War II . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
"In September 2002 , he was diagnosed with breast cancer . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"For the 2006 season , the fuel was a 90   10  mixture of methanol and ethanol . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
There is also a lieutenant - governor and an administrator . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The number of chromosomes is 40 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",7
Construction began in 1871 of a bridge to be supported by brick piers resting on bedrock . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
Most people with dengue recover without any ongoing problems . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
The animated series takes place chronologically between the and films . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The book series does not happen in one particular timeframe . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The main difficulty of water wheels was their inseparability from water . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"Officially , genetic engineering is the direct manipulation of the genome with techniques developed in the 1970s . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
Fat feminism and the related fat acceptance movement originated in the late 1960s alongside second -wave feminism . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"After more than 40 movies , she ended her movie career in 1928 at the early age of 13 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"Gardenia plants are prized for the strong sweet scent of their flowers , which can be very large in size in some species . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"Once a person gets the dengue virus from a mosquito , the virus attaches to and enters the person 's white blood cells . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"White chocolate , although similar in texture to that of milk and dark chocolate , does not contain any cocoa solids . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"The ocelli of insects have a simple lens , but their focal point always lies behind the retina .  They can never form a sharp image . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",27
Canada is also home to many indigenous languages . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
"After the fall of the Berlin Wall the population dropped from over 100,000 in 1989 down to roughly 75,000 in 2005 through emigration . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"Like other reptiles , turtles lay eggs which are slightly soft and leathery . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Plasma screens are made out of glass , which may result in glare on the screen from nearby light sources . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
Sauces may be used for savory dishes or for desserts . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The method works best if neither the parent nuclide nor the daughter product enters or leaves the material after its formation . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
The mineral was used during mummification ceremonies in ancient Egypt because it absorbs water and behaves as a drying agent . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
The atmosphere is modeled as a fluid . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
One example where this is used is the Light- dependent reaction of photosynthesis . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Critics have objected to the use of genetic engineering on several grounds , including ethical , ecological and economic concerns . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Visual stimuli are frequently considered elegant if a small number of colors and stimuli are used , emphasizing the remainder . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
During the 1960s the paper championed the new British groups emerging at the time . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Small memories on or close to the CPU chip can be made faster than the much larger main memory . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"In men , as in women , there are a number of physical factors that may cause sexual discomfort . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"His interests included linguistics , archaeology , biochemistry and music . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
Zinc sheet metal is used to make zinc bars . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
Over 250 different species of looli marine life are found in the 300000 acre of lagoon and surrounding waters . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
Rottnest is one of the few areas in the world where the native quokka can be found . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"New paradigms have been created over time , and people either pointed them out at the time , or when looking back . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
Plasma screens are made of two sheets of glass with two gases stored between the sheets . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"The plasma window emits a bright glow , with the color being dependent on the gas used . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"Water play areas are similar to water parks and include urban beaches , splash pads , and smaller collections of water slides in many hotels and public swimming pools . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",30
"Platform games originated in the early 1980s , which were often about climbing ladders as much as jumping , with 3D successors popularized in the mid-1990s . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",27
"These monkeys are active in the daytime , and live together in social groups . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"In the United States , campaigns have made people believe that wildfires are always bad for nature . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"Under current rules and regulations , every movie made primarily in any dialect of Chinese language is eligible for competition . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
The giant panda is a conservation - reliant vulnerable species . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"The permanent collection consists of more than 35,000 works of art . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
The larvae have black hairs and also eat small insects . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The church underwent several renovations during the 1900s . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
The river 's total length is 2400 km and its drainage basin totals 534739 km2 in area . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
Komodo dragons are carnivores . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",5
Xcelerator will not operate in the rain so that a shortshot does not happen when the launch track is wet . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Thus , we can evaluate a contour integral of the fourth dimension . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
TVLM513 - 46546 is the name scientists give to a flare star with very low mass . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
There are many other variations on male masturbation techniques . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
Equations can be classified according to the types of operations and quantities involved . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"At the highest level , all of England is divided into nine regions that are each made up of a number of counties and districts . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
There may be two subspecies of the Siamang . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
Animated sequels and movie-length episodes of animated series are also often released in this fashion . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Another technique that has become more popular recently is multithreading . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"A bald eagle , the national bird of the United States , symbolizes protection in peace and war . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"Each female fly can lay about 9,000 eggs in its life , in several batches of about 75 to 150 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
A slightly different explanation focuses on the loss of the essential while holding on to what is not essential . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"Alcohol is the most available , widely consumed , and widely abused recreational drug . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"These are Australian political parties which are no longer registered with any federal , state or territory political bodies , and can thus no longer contest elections . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
"A crossfader on a dj mixer essentially functions like two faders connected side- by-side , but in opposite directions . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
There are many software applications that feature virtual crossfaders . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"Pollination in this genus is accomplished in an unusual manner , as the pollen is grouped into pollen sacs . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
The following is a list of serum hCG levels . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"Leo died in 1289 from arsenic , and was succeeded by his son Hetoum II . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
He was succeeded by his son Hethum II . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
The battle was the first naval battle in history in which the ships never saw or fired directly at each other . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"Originally , electricity and magnetism were considered to be two separate forces . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
